training_seed,eval_seed,case_id,order_index,method,success,path_length,expanded_nodes,runtime_ms,runtime_p95_ms,timing_repeats
3407,2026,55,1,iA*,1,36.14213562011719,33,19.2286,19.63358,5
3407,2026,55,2,A*,1,36.14213562011719,33,8.8327,9.671740000000002,5
3407,2026,56,0,iA*,1,38.14213562011719,84,34.3933,34.9501,5
3407,2026,56,1,A*,1,38.14213562011719,135,35.6902,36.13978,5
3407,2026,56,2,Neural A*,1,43.11269760131836,143,41.4724,42.2634,5
3407,2026,57,0,A*,1,19.727920532226562,17,4.9195,5.5938,5
3407,2026,57,1,Neural A*,1,20.55634880065918,18,7.9108,8.77356,5
3407,2026,57,2,iA*,1,19.727922439575195,17,15.3417,15.45142,5
3407,2026,58,0,Neural A*,1,40.28426742553711,41,13.4833,14.212940000000001,5
3407,2026,58,1,iA*,1,37.79898452758789,33,19.5094,20.6087,5
3407,2026,58,2,A*,1,37.79898452758789,33,8.6191,9.3817,5
3407,2026,59,0,iA*,1,31.899492263793945,30,19.006,19.65976,5
3407,2026,59,1,A*,1,31.899492263793945,30,9.1573,9.75484,5
3407,2026,59,2,Neural A*,1,34.38477325439453,39,13.7408,15.11012,5
3407,2026,60,0,A*,1,32.45584487915039,26,7.4115,9.531039999999999,5
3407,2026,60,1,Neural A*,1,34.698486328125,27,9.9396,11.08398,5
3407,2026,60,2,iA*,1,32.45584487915039,26,17.8736,18.62636,5
3407,2026,61,0,Neural A*,1,38.11269760131836,32,11.6224,12.13948,5
3407,2026,61,1,iA*,1,38.112701416015625,30,19.0889,20.3704,5
3407,2026,61,2,A*,1,38.11269760131836,30,8.3353,8.7075,5
3407,2026,62,0,iA*,1,29.55634880065918,26,17.3121,17.53996,5
3407,2026,62,1,A*,1,29.55634880065918,26,7.2525,7.8623199999999995,5
3407,2026,62,2,Neural A*,1,30.384775161743164,30,10.4586,11.199760000000001,5
3407,2026,63,0,A*,1,41.21320343017578,36,10.419,10.67908,5
3407,2026,63,1,Neural A*,1,43.698486328125,44,15.0629,15.782960000000001,5
3407,2026,63,2,iA*,1,41.21320343017578,36,21.0958,21.88498,5
3407,2026,64,0,Neural A*,1,35.62741470336914,30,12.0271,13.3391,5
